9.944768046671091655e-02,4.665485519055512231e-02
9.945127801766145970e-02,4.665539032981338291e-02
9.926116117473805789e-02,4.655976084142234017e-02
9.944978727871137125e-02,4.665268199774105784e-02
9.941051031421196948e-02,4.663729006074519845e-02
9.946995991683907357e-02,4.666821052109574458e-02
9.945170321601286278e-02,4.665484816153230713e-02
9.945349653111679178e-02,4.665456838729500899e-02
9.944785757144861127e-02,4.665104633370165815e-02
9.945024694324755554e-02,4.665204424552139156e-02
9.920061218148058801e-02,4.650902391687109644e-02
9.944334726210597719e-02,4.664784791528731739e-02
1.396959780236404769e-01,2.651608479104609062e-01
9.945246223442334721e-02,4.665556899432268811e-02
9.944989038252141644e-02,4.665310008672137604e-02
9.747043120206390354e-02,4.573190011430117163e-02
9.945170828529915907e-02,4.665738725752737598e-02
9.945250775961340939e-02,4.665419559897038271e-02
9.945249061962939396e-02,4.665375581406523697e-02
9.945469168931758697e-02,4.667056560694556738e-02
