2.779533560384136459e-01,1.577999873592693695e-03
2.024900141188551161e-01,1.000726322725349659e-03
2.288743609034765425e-01,1.180626199736136209e-03
2.987836015913667986e-01,1.816429408913160974e-03
2.883666542387250398e-01,1.753313410337987814e-03
2.217646392585144732e-01,1.140727263410063093e-03
2.028997790114819011e-01,1.002456346272866160e-03
2.580442242044397871e-01,1.404672748282359074e-03
2.189055884523345985e-01,1.114688392434002575e-03
2.653906724917360349e-01,1.489061385429831788e-03
2.048967378732760025e-01,1.014596212906439645e-03
6.249651298947322964e-01,1.981119123705918014e-02
3.668039149192906523e-01,2.648503944370285933e-03
2.026661917405298829e-01,1.001272716175350243e-03
3.054396222134334593e-01,1.914840696588077703e-03
2.242914300183551646e-01,1.142871915301380860e-03
2.868137075741284195e-02,9.999294096036506208e-01
2.868779208906192466e-02,9.999968397933868269e-01
7.907433986596321684e-01,1.537547384344701562e-01
7.866583950875312148e-01,9.199152199475849612e-01
