x,y
9.655543884289222e-06,184.59465026855472
9.666310157914331e-06,184.59465026855472
9.670293642616159e-06,184.59465026855472
9.755104169835774e-06,184.59465026855472
9.771573961200494e-06,184.59465026855472
9.77700256147855e-06,184.59465026855472
9.847410639269715e-06,184.59465026855472
9.848794779844056e-06,184.59465026855472
9.876453082307265e-06,184.59465026855472
9.895157527699856e-06,184.59465026855472
9.898092358711832e-06,184.59465026855472
9.925174822630653e-06,184.59465026855472
9.954454656250474e-06,184.59465026855472
1.0048833810765705e-05,184.59465026855472
1.012415162250603e-05,184.59465026855472
1.0217677173096193e-05,184.59465026855472
1.0417438420292927e-05,184.59465026855472
1.0823911795926765e-05,184.59465026855472
1.1813113274169363e-05,184.59465026855472
1.3813095092875634e-05,184.59465026855472
1.7619101248594827e-05,184.59465026855472
1.9408618514884395e-05,184.59465026855472
1.9430259812373254e-05,184.59465026855472
1.9438267018996116e-05,184.59465026855472
1.960874474542746e-05,184.59465026855472
1.964185068968584e-05,184.59465026855472
1.96527627245882e-05,184.59465026855472
1.9794290072875486e-05,184.59465026855472
1.9797072335242092e-05,184.59465026855472
1.9852668316961067e-05,184.59465026855472
1.9890266141538096e-05,184.59465026855472
1.9896165448319745e-05,184.59465026855472
1.995060393639899e-05,184.59465026855472
2.000945935953378e-05,184.59465026855472
2.0199170993357326e-05,184.59465026855472
2.0350567402815152e-05,184.59465026855472
2.0538563206526693e-05,184.59465026855472
2.094010349129589e-05,184.59465026855472
2.1751620774930845e-05,184.59465026855472
2.175715603423663e-05,184.59465026855472
2.374555092484549e-05,184.59465026855472
2.478456585286553e-05,184.59465026855472
2.4975921254255242e-05,184.59465026855472
2.7000000000000002e-05,184.59465026855472
2.7765716398810618e-05,184.59465026855472
2.9260709131576984e-05,184.59465026855472
2.9293335859263227e-05,184.59465026855472
2.930540763777587e-05,184.59465026855472
2.9562422281177446e-05,184.59465026855472
2.9612333273282713e-05,184.59465026855472
2.9628784412196423e-05,184.59465026855472
2.9842153054030553e-05,184.59465026855472
2.98463476323193e-05,184.59465026855472
2.9930164924555522e-05,184.59465026855472
2.9986847939273166e-05,184.59465026855472
2.99957418180252e-05,184.59465026855472
3.0077814056398476e-05,184.59465026855472
3.016654532884027e-05,184.59465026855472
3.045255728440165e-05,184.59465026855472
3.0680804663127414e-05,184.59465026855472
3.096422980882451e-05,184.59465026855472
3.156959764931411e-05,184.59465026855472
3.280139767598111e-05,184.59465026855472
3.5416173216872426e-05,184.59465026855472
3.579913007451325e-05,184.59465026855472
3.921333128517459e-05,184.59465026855472
3.925705553928473e-05,184.59465026855472
3.927323336491052e-05,184.59465026855472
3.961766795504732e-05,184.59465026855472
3.9684555475079557e-05,184.59465026855472
3.970660223947412e-05,184.59465026855472
3.999254524927905e-05,184.59465026855472
3.999816655487688e-05,184.59465026855472
4.011049313018665e-05,184.59465026855472
4.0186456081883094e-05,184.59465026855472
4.019837508946235e-05,184.59465026855472
4.030836305517347e-05,184.59465026855472
4.042727503252744e-05,184.59465026855472
4.081056996617092e-05,184.59465026855472
4.111645250772858e-05,184.59465026855472
4.149628076420699e-05,184.59465026855472
4.185998868247083e-05,184.59465026855472
4.230755603343455e-05,184.59465026855472
4.37229548910226e-05,184.59465026855472
4.3958335661008694e-05,184.59465026855472
4.42424761921724e-05,184.59465026855472
4.584136879967313e-05,184.59465026855472
4.601805957874658e-05,184.59465026855472
4.654257531032654e-05,184.59465026855472
4.6573808240483536e-05,184.59465026855472
4.6575092152225975e-05,184.59465026855472
4.6601687971182894e-05,184.59465026855472
4.6609331466753764e-05,184.59465026855472
4.6789944991581374e-05,184.59465026855472
4.6942766843743086e-05,184.59465026855472
4.7013317919048975e-05,184.59465026855472
4.7076007779016277e-05,184.59465026855472
4.726755164337777e-05,184.59465026855472
4.733944917776058e-05,184.59465026855472
4.7376168380822816e-05,184.59465026855472
4.740549572394309e-05,184.59465026855472
4.750882777694506e-05,184.59465026855472
4.751528179973315e-05,184.59465026855472
4.766234338278141e-05,184.59465026855472
4.76826312603116e-05,184.59465026855472
4.779170381822106e-05,184.59465026855472
4.7811656096091966e-05,184.59465026855472
4.7821985892007506e-05,184.59465026855472
4.785707571778095e-05,184.59465026855472
4.797570492978986e-05,184.59465026855472
4.8003848516814924e-05,184.59465026855472
4.801263623396956e-05,184.59465026855472
4.8041468930015786e-05,184.59465026855472
4.8108090980935284e-05,184.59465026855472
4.8121137078146376e-05,184.59465026855472
4.814509332256743e-05,184.59465026855472
4.814606523674574e-05,184.59465026855472
4.826272440811766e-05,184.59465026855472
4.845309560026985e-05,184.59465026855472
4.848727762157937e-05,184.59465026855472
4.849059089859214e-05,184.59465026855472
4.849633147802473e-05,184.59465026855472
4.850968490613193e-05,184.59465026855472
4.852460370303393e-05,184.59465026855472
4.859381199006897e-05,184.59465026855472
4.863687624941847e-05,184.59465026855472
4.8648593013891396e-05,184.59465026855472
4.8745029231327416e-05,184.59465026855472
4.8768380443116136e-05,184.59465026855472
4.8842136296115904e-05,184.59465026855472
4.8909631613740004e-05,184.59465026855472
4.8916416782530746e-05,184.59465026855472
4.900126885980268e-05,184.59465026855472
4.913484732480621e-05,184.59465026855472
4.919146043483726e-05,184.59465026855472
4.9207729017655744e-05,184.59465026855472
4.926803161470655e-05,184.59465026855472
4.927545528308286e-05,184.59465026855472
4.932296721602441e-05,184.59465026855472
4.934329320206706e-05,184.59465026855472
4.934946101928091e-05,184.59465026855472
