1.002091363685696512e-01,2.134163353041213240e-01
1.002498167513893729e-01,2.195158284860563858e-01
1.000112313775578521e-01,2.110436175628436772e-01
1.076496273334307946e-01,3.942719356778880413e-01
1.008360194102585761e-01,2.037222961561890588e-01
1.002469935581234844e-01,2.124901882944166820e-01
1.002052744847599930e-01,2.028129984732112145e-01
1.001478253016571812e-01,2.067572726420982554e-01
1.022734405504256983e-01,2.247199711620232465e-01
1.093738353440166566e+00,4.996786635892284778e+01
1.002867870141065515e-01,2.263700553208220501e-01
1.001331926584678594e-01,2.198822623480270466e-01
1.000018116610351671e-01,2.141754540504997861e-01
1.000123258338391496e-01,2.169745320511582698e-01
1.005567922461547553e-01,2.114270472546945501e-01
1.000157941171769399e-01,2.209071410762021015e-01
1.008385017722993326e-01,2.263685291357976637e-01
1.000989762410637307e-01,2.121332877544832296e-01
1.016180278371564549e-01,2.084633986840614406e-01
1.002402691963313608e-01,1.901052499621988245e-01
