1.305488788112296206e+01,1.003549478131020578e-01
1.278343598225651867e+01,1.007891299104851923e-01
8.845854799151743109e+00,2.822528970920449853e-01
1.243909851050839954e+01,1.004939171179140833e-01
1.293247513936579729e+01,1.001214813026976708e-01
1.325147851812852196e+01,1.000560364635847965e-01
4.077310726288300913e+01,2.522480307714006642e+01
5.541407770771421326e+00,2.220058718151468602e-01
1.242196235800956750e+01,1.002272620511114043e-01
3.848630139357413071e+01,2.341565535249471708e+01
4.171247839108608702e+01,2.597688739123375967e+01
1.302977423760172115e+01,1.001336541010895281e-01
1.319418387796668313e+01,1.000568371922064131e-01
1.318823969531899820e+01,1.030776387199185407e-01
1.290074544488793507e+01,1.000621373734881803e-01
7.436271743294286196e+00,1.271255295918450601e-01
1.284255669331801286e+01,1.042283723603048967e-01
4.449046536670171292e+01,2.813957047718621141e+01
4.441942514095209127e+00,5.467543919510220451e-01
4.358053269904836924e+01,2.744374022496607068e+01
