1.428490490218661790e+01,8.421630311341947450e-02
1.424983138847181685e+01,8.502670425927777442e-02
1.370746271133137917e+01,9.213349685635331687e-02
1.373397569494145820e+01,8.269593362544037929e-02
1.424552073332842639e+01,8.504364283011406345e-02
1.458231921911083084e+01,8.393836688532389789e-02
1.334819367923102540e+01,8.730582926991198311e-02
1.427426152570151707e+01,8.509072219333928266e-02
5.455723468820411703e+00,1.366428559478404248e-01
1.429706143574622068e+01,8.467867311996797597e-02
1.424549551547691451e+01,8.503986205384388153e-02
4.993578024872979881e+01,3.670157402229348520e+01
1.414802425517886775e+01,8.722949122546910794e-02
1.463357393987471688e+01,8.139515752296080930e-02
4.046444813210514724e+01,2.561805141381254103e+01
1.513895535526329894e+01,8.782173404221431390e-02
1.422648316932527202e+01,8.509526234453640425e-02
3.899034844519220400e+01,2.443804794906862554e+01
4.183369421527766008e+01,2.672916128188415641e+01
1.434892976677947907e+01,8.481048470885788060e-02
