1.855684932099283868e+00,4.177484278179714750e+01
1.936571421677179883e+00,4.660300145475286371e+01
1.981045474757366698e+00,4.931139173261720998e+01
1.926667683539816212e+00,4.600537401966845152e+01
1.729933199565219626e+00,3.452283476446744714e+01
1.937476336047231795e+00,4.665586156473826662e+01
1.861094522076728541e+00,4.209258090252139795e+01
1.298485738137852952e+00,1.234910879865217836e+01
1.854636042742472402e+00,4.170977654265923462e+01
1.753993044012029934e+00,3.588516531385676700e+01
1.928328807439060544e+00,4.610496038086822068e+01
1.793320750278694309e+00,3.813729236369115227e+01
1.307877516150793618e+00,1.278179201273874099e+01
1.951394251213377062e+00,4.750183287044772129e+01
1.375319404442124860e+00,1.595874805204193514e+01
1.928321761667952661e+00,4.610464325573331479e+01
1.898556298711712831e+00,4.431735173092507551e+01
1.865604869020305756e+00,4.235883409511794895e+01
1.941063475669916327e+00,4.687512612728824735e+01
1.883066650889836158e+00,4.339420441838398546e+01
