1.000000532191283042e+00,3.983424007012621360e+01
1.000087299790123563e+00,3.391594814809631941e+01
1.000005849292062710e+00,4.901424924892847201e+01
1.000004348799849119e+00,4.087665651570303282e+01
1.000011639714684542e+00,2.464318003485080766e+01
1.000000099436371803e+00,4.610354917522584373e+01
1.000007859640261065e+00,3.803100540203636371e+01
1.000000183720662461e+00,4.341471124645867974e+01
1.000000589554232322e+00,3.758913618617126673e+01
1.000016288776070628e+00,4.771122185721906561e+01
1.000000446995321202e+00,3.323646573262968218e+01
1.000000143711211598e+00,3.562317038740957731e+00
1.000000024693750600e+00,4.521689614139449276e+01
1.000001595814648647e+00,4.583343694419910719e+01
1.000000109591163922e+00,4.610023173934013840e+01
1.000000000000005773e+00,1.203464126553128111e+01
1.000087299790123563e+00,3.391594814809631941e+01
1.000007915251756918e+00,3.843977690714393702e+01
1.000005195393016022e+00,4.673020996310085451e+01
1.000000060454321771e+00,4.437753980915888263e+01
