4.129659683214773613e-01,6.916991932206620675e+00
1.859722057482482982e-01,5.920126724574581445e+00
1.980205755615160046e-01,6.068151069943896303e+00
4.672962154106885535e-01,6.720991363827199194e+00
8.982243167640840964e-01,1.510128530865378016e+00
2.205216571765427069e-01,6.308448712763706112e+00
6.490375088435869078e-01,5.322914325223475629e+00
5.227835933837279292e-01,6.414074703356751783e+00
1.269340169953653841e-01,4.957751927187560526e+00
1.844465250456411853e-01,5.900812912532037657e+00
1.951539761961662567e-01,6.034466829191570625e+00
4.591122702260986288e-01,6.758631569799926631e+00
2.474615918162886841e-01,6.540878035548804093e+00
1.986462519061087950e-01,6.075006482501343896e+00
2.663711315303651239e-01,6.669276083151983059e+00
3.540181054339854305e-01,6.957965607232675431e+00
4.035900479337131697e-01,6.936027107011756065e+00
1.408749703012349419e-01,5.224289484508232384e+00
4.165397248509430383e-01,6.912452646848204374e+00
3.898892900044588772e-01,6.949733899256630210e+00
