x,y
2.7000000000000002e-05,1700.8734130859375
0.00045761603946252905,1700.8734130859375
0.0004578660085399049,1700.8734130859375
0.00045806688182842617,1700.8734130859375
0.00045822525373833035,1700.8734130859375
0.00045834300298595404,1700.8734130859375
0.00045848612736090066,1700.8734130859375
0.00045851221360363093,1700.8734130859375
0.00045851558681444014,1700.8734130859375
0.000458665846786876,1700.8734130859375
0.00045868464754012433,1700.8734130859375
0.0004587208319242843,1700.8734130859375
0.0004587219884370854,1700.8734130859375
0.0004587564437853127,1700.8734130859375
0.000458777299093226,1700.8734130859375
0.0004588754924967349,1700.8734130859375
0.00045887792036785913,1700.8734130859375
0.0004589100462238307,1700.8734130859375
0.00045894759232077443,1700.8734130859375
0.00045896469549874396,1700.8734130859375
0.00045899726432960096,1700.8734130859375
0.0004589987446292933,1700.8734130859375
0.0004591201848069753,1700.8734130859375
0.0004591368671337214,1700.8734130859375
0.0004591445806147098,1700.8734130859375
0.00045920641232532697,1700.8734130859375
0.0004592143094285001,1700.8734130859375
0.0004592269493301999,1700.8734130859375
0.0004592336613020752,1700.8734130859375
0.0004592386451073887,1700.8734130859375
0.0004593172136884537,1700.8734130859375
0.00045932657616124293,1700.8734130859375
0.0004594040534849991,1700.8734130859375
0.0004594157062228612,1700.8734130859375
0.00045947969276231035,1700.8734130859375
0.00045947994712160466,1700.8734130859375
0.00045948521781887956,1700.8734130859375
0.0004595162369871912,1700.8734130859375
0.0004595568600455924,1700.8734130859375
0.0004596165450883315,1700.8734130859375
0.00045969976514034647,1700.8734130859375
0.00045974981943179907,1700.8734130859375
0.00045975577021716913,1700.8734130859375
0.0004598011466572679,1700.8734130859375
0.0004598296113228303,1700.8734130859375
0.0004599209847759086,1700.8734130859375
0.0004599413152510263,1700.8734130859375
0.00045996265156311055,1700.8734130859375
0.0004600179945565169,1700.8734130859375
0.0004600273160571076,1700.8734130859375
0.00046002889048609114,1700.8734130859375
0.00046003640727480035,1700.8734130859375
0.0004600408050420976,1700.8734130859375
0.00046004316203073094,1700.8734130859375
0.00046005068901770724,1700.8734130859375
0.00046005867517468906,1700.8734130859375
0.0004601371205980037,1700.8734130859375
0.0004601535232807313,1700.8734130859375
0.00046016000021725556,1700.8734130859375
0.00046017752539725986,1700.8734130859375
0.00046019377285581907,1700.8734130859375
0.0004601991191427507,1700.8734130859375
0.0004602221303399043,1700.8734130859375
0.0004602461485726047,1700.8734130859375
0.00046030181965896265,1700.8734130859375
0.0004603184452938302,1700.8734130859375
0.0004603216679702218,1700.8734130859375
0.0004603265129171476,1700.8734130859375
0.00046034013872751044,1700.8734130859375
0.00046035332684343127,1700.8734130859375
0.0004603628025642822,1700.8734130859375
0.00046036811534774775,1700.8734130859375
0.0004603840793608279,1700.8734130859375
0.00046039084430438517,1700.8734130859375
0.0004604277213548502,1700.8734130859375
0.0004604726044063425,1700.8734130859375
0.00046051662059386423,1700.8734130859375
0.0004605172070929764,1700.8734130859375
0.00046052481359890724,1700.8734130859375
0.00046060183715157814,1700.8734130859375
0.0004606413582283286,1700.8734130859375
0.00046065258523989944,1700.8734130859375
0.000460679528103167,1700.8734130859375
0.00046071359669366753,1700.8734130859375
0.0004607144000521125,1700.8734130859375
0.00046076221940130434,1700.8734130859375
0.00046085575583786157,1700.8734130859375
0.00046092617892240343,1700.8734130859375
0.0004609392848325284,1700.8734130859375
0.0004609546275615298,1700.8734130859375
0.00046097134865956304,1700.8734130859375
0.00046101162460474677,1700.8734130859375
0.0004611212343385831,1700.8734130859375
0.0004611522958274123,1700.8734130859375
0.00046117632602015655,1700.8734130859375
0.0004612006969516742,1700.8734130859375
0.0004612019241399042,1700.8734130859375
0.0004612686188507122,1700.8734130859375
0.000461366501696918,1700.8734130859375
0.0004613702311408735,1700.8734130859375
0.00046154240462188375,1700.8734130859375
0.00046154352197219433,1700.8734130859375
0.0004616233204790747,1700.8734130859375
0.0004616508437921764,1700.8734130859375
0.000461692449932418,1700.8734130859375
0.0004616990975386311,1700.8734130859375
0.0004618588527108161,1700.8734130859375
0.00046189218395146445,1700.8734130859375
0.00046192822403226823,1700.8734130859375
0.0004619579681698288,1700.8734130859375
