1.881384183044516878e-01,1.274431780876365572e+01
2.684670704163600874e-01,1.431553621675023358e+01
4.534533500952016571e-01,1.454172427264835221e+01
9.343508776544646732e-01,1.003454613509596610e-01
3.692913944085476352e-01,1.491672095131009357e+01
2.511477051454086840e-01,1.407026741781499624e+01
2.268790567290790705e-01,1.364712838285233865e+01
1.103155336633917100e-01,9.860950850105917098e+00
4.704147920390140958e-01,1.438493944580364747e+01
2.482364801681076205e-01,1.402513788435074638e+01
5.459116042044860340e-01,1.339934799906688312e+01
4.466538336219698646e-01,1.459728463926847830e+01
2.721960873820633009e-01,1.436157797768880329e+01
1.789636315228424479e-01,1.248554558039824514e+01
2.540366168180424600e-01,1.411470778337891652e+01
3.101885254037247130e-01,1.472287589060097268e+01
3.730527935330921752e-01,1.491570464403336516e+01
2.238518071728126391e-01,1.358568531964625770e+01
9.304159027738228005e-01,1.002358293636533837e-01
2.922191748435111203e-01,1.457708055234230748e+01
