1.188918248224244412e-01,1.000484535221687898e-01
1.187844802421153673e-01,1.000386462628606588e-01
3.014563447931744022e-01,9.015033124168031264e+00
1.180298360208652947e-01,1.000275995712733568e-01
1.207092764570075888e-01,1.000457839885368766e-01
1.208350890169728742e-01,1.000565904588825855e-01
1.190185508664136360e-01,1.056396561994445704e-01
1.180842593855101208e-01,1.000013382841550835e-01
1.209319733820912041e-01,1.002998970119784589e-01
1.185495086561617201e-01,1.001824557310253133e-01
1.191722992852904256e-01,1.002576437653658753e-01
1.221607889759056403e-01,1.002941169740145105e-01
1.220368310398232820e-01,1.000140873900942917e-01
1.106993535277306373e-01,1.002758208374827237e-01
1.422723959908257785e-01,1.003988041946147353e-01
1.221746468732045482e-01,1.000564489441887889e-01
3.014563447931744022e-01,9.015033124168031264e+00
1.212814889413364183e-01,1.001125797483028435e-01
1.311740249188328711e-01,1.074760226335147728e-01
1.179192902113292418e-01,1.004165861765409645e-01
