3.229534942805495357e-01,2.951460063425847657e+00
7.090232407864539566e-01,1.376872083290149540e+00
7.699656020891405550e-01,1.200777585620402543e-01
7.897008446686875072e-01,1.636439670475395569e-01
5.185676133302293822e-01,2.464676450039149813e+00
6.898301221319865784e-01,1.310519577884558251e-01
7.224634466910785369e-01,1.044767100196845044e-01
7.308502974525556972e-01,1.381990095427744647e+00
7.784673831668317279e-01,1.331296488409322298e-01
7.373651526068495388e-01,4.692772343567316318e-01
2.333045500433989505e-01,2.757445455646853727e+00
7.454298054203745139e-01,1.247553345671502667e+00
6.386405891784597832e-01,2.044460839432717059e+00
4.029577031839649548e-01,3.100592104712107222e+00
7.114400298025591596e-01,1.485945361090801053e-01
7.990771713085859096e-01,1.914268252650760116e-01
5.643425137461620666e-01,2.457150307682739676e+00
7.051618259791418986e-01,1.005329253813311979e-01
3.651303721939150870e-01,4.557695947993096297e+00
4.193308168005056014e-01,2.929959371240335564e+00
