6.165005268205578481e+00,1.308890863357413947e-01
4.526029330390498018e+01,2.900399712301763344e+01
1.098916028793933641e+01,1.047692224623907181e-01
1.321314259345564501e+01,1.011483571161120032e-01
1.280546606112859642e+01,1.000393211110292974e-01
1.257406888885062912e+01,1.002088487283081253e-01
1.305831002127623464e+01,1.000154742972460681e-01
1.336580508678133938e+01,1.024595265693994811e-01
1.247354345204075798e+01,1.008268980612781335e-01
1.288713575297948921e+01,1.014765784005468574e-01
3.976942130495747563e+01,2.464801115416189248e+01
1.345741320300554200e+01,1.014795281946892919e-01
1.344815477208891075e+01,1.012724040093320732e-01
1.274900227742899972e+01,1.010066969292715000e-01
3.143063996040492825e+01,1.843392055550723541e+01
1.299054505547681337e+01,1.000344154860322576e-01
1.311780238620909600e+01,1.005099489354373404e-01
1.096269933305843480e+01,1.063846815861902162e-01
1.287238985168182559e+01,1.000801303511292262e-01
1.212681497482343573e+01,1.019566422990753757e-01
