4.310309015855894876e-01,1.633416755356546446e+01
3.988657160151587444e-02,5.786393285935062636e+00
4.618817678652093472e-01,1.606593016022091547e+01
3.547283768883698896e-01,1.655493104457784526e+01
5.465216609982483931e-01,1.486859686382445389e+01
2.172742306105975574e-01,1.493571435974476103e+01
3.256121325116613785e-01,1.645153061104432979e+01
2.597383716963590494e-01,1.576682387339307390e+01
3.036877811523813198e-01,1.632413262124643438e+01
2.395927564806046295e-01,1.541526035680183426e+01
3.200818045409773993e-01,1.641923917046271697e+01
4.337722915776272004e-01,1.631390988266284481e+01
1.254573796623903170e-01,1.172625491178085966e+01
4.203853824457969290e-01,1.640444563817517931e+01
3.302816129301514025e-01,1.647565370320850064e+01
9.664329948279214433e-01,7.844295841469620667e-01
1.808409018897319531e-01,1.392598028050475456e+01
6.869296648582551290e-01,1.161690865717226018e+01
2.050978933221260458e+00,4.999999742686091508e+01
4.330757139502349751e-01,1.631936971981797413e+01
