7.348189938171564073e+00,1.000415585234918581e+00
7.173590065746410893e+00,1.000051108529644850e+00
4.928791996469394832e+01,3.301864493250567989e+01
7.239919335873058692e+00,1.000056556635030347e+00
4.813459352512967371e+01,3.207501511009265016e+01
7.304300121143723068e+00,1.000000049666268431e+00
7.302506885917074086e+00,1.000018780434628329e+00
4.928791996469394832e+01,3.301864493250567989e+01
7.222858199649388133e+00,1.001202072297186385e+00
8.241531479972175944e+00,1.000337066871854974e+00
7.281875139071496861e+00,1.000101312167367418e+00
5.816365590337978730e+00,2.262286809483612604e+00
6.839694358170472555e+00,1.047192449967343508e+00
4.411789055383106728e+01,2.874917288057964626e+01
4.521337556123893364e+01,2.963610902786591694e+01
6.984858074421345542e+00,1.004246105755768781e+00
4.349455336188798427e+00,1.063762838219861839e+00
7.266857300058445546e+00,1.000023010490356912e+00
4.306297768243422297e+01,2.785777796501331594e+01
7.234641689939429909e+00,1.002018598837461250e+00
