2.817839910035842624e-03,7.703382987842566365e-02
9.236975094176407691e-03,1.525509415786134859e-01
2.486476739497657604e-03,7.128213923386175765e-02
4.181364084764321344e-03,9.842852089542999949e-02
7.238855685542562590e-03,1.343470313543338179e-01
2.087724207188388845e-03,6.364141843016152267e-02
1.848939787343696628e-02,2.155333207180230859e-01
2.379508074969297060e-03,6.919720503171448989e-02
4.943760014169068864e-03,1.083021368325079309e-01
3.071334615178726753e-03,8.149163669226999751e-02
9.323742997055389087e-03,1.549942306064796826e-01
1.704182910324862632e-02,2.053780921394814107e-01
8.491225121700628556e-03,1.475835526934996811e-01
1.837494460222704323e-02,2.139306540940209000e-01
1.876789534128197635e-03,5.941497505479698821e-02
3.375412113630782678e-03,8.605397714557420918e-02
1.758152589395069534e-02,2.079515811830750793e-01
1.417619480047552574e-02,1.893850807257423108e-01
3.247165817810109684e-02,2.694842376491779490e-01
1.525746908710413473e-03,5.174639789557099190e-02
