4.485693163761792987e-03,9.893113265004710444e-02
1.267416820177828807e-02,1.727492980223380159e-01
3.572786061539838520e-02,2.502124207258834554e-01
3.518190274065863352e-03,8.611147621248964323e-02
3.784807671474051116e-03,9.016623567231406289e-02
1.076216153307151977e-03,4.007439592603963957e-02
1.904703836987721964e-03,5.837178962651749792e-02
2.077640674987175223e-02,2.119955384629177708e-01
1.039835141169734994e-02,1.568884987780134188e-01
1.521153030333767253e-01,1.903978491579465526e-01
8.448561862048276777e-03,1.422195331658736572e-01
2.640045611454063315e-03,7.204175126418349562e-02
9.057280688797802667e-03,1.469568651134438853e-01
4.891242102111770934e-03,1.039607791808669496e-01
8.038494407772050696e-03,1.373288412367888456e-01
3.754492311605598428e-03,8.937319292584720853e-02
2.335336863849873934e-03,6.673751055437356083e-02
1.072316741479714458e-03,3.990128804777250821e-02
1.344816228026230256e-02,1.757652353696892433e-01
4.379255511298310415e-03,9.793183906080285550e-02
