5.845316732437479817e-02,1.912094373884710152e-01
5.831107768945255343e-02,1.919065165953699470e-01
5.831351216779942503e-02,1.919010445878387705e-01
5.833438706090473408e-02,1.918711753547775456e-01
5.831170710579788169e-02,1.919087770122053505e-01
5.889912291041961984e-02,1.905984385843066953e-01
3.524923146784826600e-02,2.065522001295351795e-01
5.838345173242195929e-02,1.917791088002226141e-01
5.829281424678841445e-02,1.919115996385532541e-01
2.399476229561516016e-02,1.935746151184386810e-01
5.830589481493527598e-02,1.919179760074922469e-01
5.465145640027648660e-02,2.004517420296435259e-01
5.831403206363503650e-02,1.918993994776671819e-01
4.849328116100012909e-02,2.065328605218097191e-01
5.832438688273969968e-02,1.918878110020000305e-01
5.831273010714589644e-02,1.919026471871651818e-01
5.831347454846962097e-02,1.918987681531679479e-01
5.838531438987046296e-02,1.915312108964244142e-01
5.829809172938644340e-02,1.919254587899918429e-01
5.831491175917322828e-02,1.918980943865279953e-01
